@relation creditcard-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute scaled_amount numeric
@attribute scaled_time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Class {0,1}

@data
0.03535,0.82836,1.967645,-0.526457,-0.225233,0.513796,-0.905934,-0.532602,-0.708766,-0.00352,1.365691,0.019841,-1.050917,0.039469,-0.472482,-0.13893,0.461351,0.275001,-0.389749,0.037395,-0.366952,-0.226376,0.219172,0.832946,0.136973,0.038386,-0.269562,0.631939,-0.021062,-0.04862,0
0.852173,0.196734,1.909839,-0.142119,-1.121473,0.555823,0.140107,-0.643023,0.068601,-0.333524,1.344141,-0.067956,1.829215,-1.226112,2.662835,1.822069,-0.823888,0.357483,-0.236308,0.533653,-0.143323,-0.037136,0.074915,0.428857,-0.001673,-0.325637,-0.022874,0.336677,-0.096776,-0.066306,0
5.337013,0.692176,1.466179,-1.697455,-2.932771,-0.295636,-0.002164,-0.911688,0.868836,-0.486301,-1.327893,1.045072,0.583981,-0.052787,-0.983222,1.164476,-0.842923,-2.037499,0.053687,1.229916,-0.564544,0.113638,0.171826,0.149606,-0.385478,0.770211,0.298519,0.931575,-0.206733,-0.030307,0
0.167668,0.415695,-0.693754,-0.076655,-0.642814,-1.183891,1.953733,-1.764146,0.875057,-0.438525,-0.51163,-0.38386,-0.845573,-0.14849,0.079662,0.500809,0.021371,-0.235187,-0.389756,-0.677993,0.135571,-0.192816,0.087349,0.235745,-0.302947,0.788455,-0.015522,1.268803,-0.138114,0.006019,0
-0.170742,-0.704605,-1.068672,0.913786,0.157516,-2.392917,2.474982,3.220649,0.112935,0.63488,1.74301,-0.095006,0.828597,-2.816074,1.53628,1.140912,0.034824,0.766638,-0.571923,0.306816,-0.559441,0.376317,-0.39755,-0.688255,-0.044429,0.967104,-0.125023,0.668017,0.169864,0.039023,0
-0.041777,0.83199,2.152721,-0.306779,-1.384323,-0.426428,-0.669358,-2.094397,-0.053912,-0.533191,-0.710025,0.26887,0.602406,0.062543,0.656677,-1.369441,-0.347404,0.718874,1.62298,-1.726481,0.301,-0.00034,0.02578,0.169811,0.275576,0.858061,-0.102637,-0.338293,-0.018276,-0.025697,0
-0.167528,-0.632813,1.336276,0.696303,-0.929105,1.021482,0.776972,-0.440322,0.289895,-0.162252,-0.012121,-0.682846,-1.108339,-0.517476,0.298729,-1.442702,1.179367,0.999297,0.379047,1.035369,-0.098613,-0.045413,-0.158473,-0.37056,-0.297993,-1.147141,0.881782,-0.240956,0.034152,0.043547,0
-0.009501,0.864168,2.00984,-0.396778,-1.308433,0.385503,-0.079257,-0.473413,-0.121271,-0.042742,0.808056,0.236321,0.110198,0.2339,-1.579678,0.525721,-1.138397,-0.225681,-0.266998,0.135147,0.477439,-0.298978,0.15056,0.638435,-0.034523,-0.342665,0.152032,0.735634,-0.080084,-0.087545,0
-0.041777,-0.263546,-1.015712,1.051436,1.278229,0.129562,-0.388004,0.11428,0.031847,0.675035,-0.212673,-0.436443,0.976407,1.114402,-0.310973,0.227273,-1.143487,-0.543112,0.362121,-0.362619,0.181028,-0.099282,0.127702,0.535491,-0.072,0.274742,-0.254146,0.353264,0.11581,0.120557,0
-0.118765,-0.709046,-0.398866,1.158439,1.439667,0.28837,0.183306,-0.987789,0.570475,-0.151009,0.885451,-0.877688,0.747842,-2.542054,1.831137,0.995167,0.151806,0.347998,0.73844,0.128793,-0.294627,0.099831,-0.405756,-0.874705,0.015343,0.274694,-0.177197,0.033003,0.215909,0.093815,0
-0.167528,0.004335,1.302378,-0.606529,-0.681986,-1.904603,1.326623,3.436312,-1.145127,0.959147,1.671302,-1.022946,-0.191423,0.631027,0.031907,-0.031425,1.446627,-0.12182,-0.651405,0.61797,0.9276,0.005757,-0.064208,-0.080587,-0.072991,1.018136,0.663575,-0.671323,0.096801,0.028697,0
1.112058,-0.25437,-0.720444,0.053825,1.800355,-0.743893,-0.504803,-0.102835,0.375254,0.172927,-1.542507,0.213175,0.388235,-0.402111,-0.946545,0.365823,-0.129028,-0.637266,-0.824787,2.042525,-1.197322,-0.384749,-0.393702,-1.024175,0.168067,-0.137145,-0.177459,-0.760349,0.08613,0.1171,0
-0.163476,0.572157,2.0427,-0.125874,-1.182374,0.227425,0.047996,-0.712319,0.057274,-0.153094,0.341678,0.250208,0.629041,0.888767,-0.214838,0.502495,-0.609701,0.196092,-0.640726,-0.239409,0.557952,-0.220025,-0.261761,-0.665695,0.291713,-0.342863,-0.294119,0.199185,-0.07651,-0.073981,0
0.014112,0.662124,-0.845584,0.44989,-1.881375,0.936611,1.615156,-3.13759,0.417809,-0.469735,0.629373,-0.79026,0.949628,-0.385461,-0.907569,-2.896793,0.870903,-0.001795,2.733511,1.050327,-0.268453,-0.266992,-0.124376,0.233603,-0.201644,0.674618,-0.263171,-0.560093,0.217179,0.338204,0
0.373341,-0.437324,1.244675,-0.848976,0.350321,-0.52286,-1.068886,-0.254944,-0.71706,0.161369,-0.503126,0.676424,1.163264,-0.547132,-2.05465,0.217233,-0.816048,0.408087,0.933087,-1.532373,0.794097,-0.048817,0.141181,0.352163,-0.065064,0.216187,0.480454,-0.142655,0.000687,-0.002047,0
-0.169065,0.647956,0.120211,0.730316,-1.678916,-1.551671,3.127982,3.211277,0.356967,0.920288,-0.160669,-0.801838,0.137349,-0.156822,-0.429426,-0.752434,0.155235,0.215093,0.352204,-0.376196,-0.398928,0.043453,-0.335907,-0.906111,0.108157,0.593066,-0.424347,0.164201,0.245917,0.071009,0
-0.154674,0.158705,-0.044605,1.220789,-0.799073,-0.931231,1.588054,-1.092552,1.675728,-0.923777,1.131184,-0.378493,0.189429,-2.329579,2.312074,1.573662,-0.780346,-0.718208,0.080799,-0.208858,-0.223278,-0.16394,0.070983,0.509344,-0.27026,0.585252,0.204377,0.022922,-0.785325,-0.243447,0
2.139723,0.627397,-0.272882,1.702273,0.694874,4.222118,0.186019,0.720644,1.909727,-0.879694,-1.596959,2.476818,-1.039533,-1.506178,-0.421981,0.011283,1.087045,-0.289415,-0.246584,0.304849,1.056983,-0.018383,0.236379,1.076635,-0.345662,-0.083341,-0.704779,0.394296,-0.662524,-0.292409,0
-0.0503,0.70222,2.143599,-1.101,-0.506712,-0.975857,-1.164331,-0.386392,-1.189879,0.139419,0.14252,0.938658,0.309072,-0.840511,-1.71346,0.108056,-0.247455,1.654719,-0.158378,-0.661306,1.069713,-0.137669,-0.04079,-0.22259,0.350984,-0.48654,-0.541239,-0.473782,-0.003859,-0.058461,0
0.070001,-0.013064,-1.830171,-1.461643,2.934556,-2.512775,-0.336174,-0.319665,-1.303013,0.803682,2.895261,-2.028129,-0.570436,0.12688,-3.049613,-0.700832,-2.222111,-0.173231,-0.214345,0.967123,0.09851,0.060749,0.159381,0.56648,-0.298843,0.014192,0.744241,0.044937,0.267199,0.124176,0
-0.167528,-0.092,1.111486,-0.051884,1.107917,1.140256,-0.529173,0.692817,-0.724939,0.385924,0.468963,0.04303,0.920628,0.924149,-0.169198,0.01372,0.167426,0.308424,-0.492273,0.213392,-0.343635,-0.167618,0.02725,0.22501,-0.009639,-0.310729,0.317421,-0.36437,0.078383,0.020258,0
0.538075,0.130874,-0.980344,-0.247845,1.188834,-2.825239,1.316107,1.469187,0.100668,0.495073,2.270559,-1.495219,1.469209,-2.727267,-0.012147,1.51263,-0.243772,0.155976,0.010655,-0.030787,-1.902116,0.002657,0.092466,0.619037,-0.135406,-0.999638,-0.157786,0.568626,0.092561,-0.072748,0
0.447254,0.585844,1.807928,-0.548781,-0.011564,1.204907,-0.712822,0.468703,-0.976778,0.409897,1.166247,0.334388,0.462384,0.114645,-1.672432,0.324286,0.225275,0.809326,-0.877806,0.915586,-0.44974,-0.246817,0.109043,0.243708,0.298574,0.612687,-0.442855,-0.803269,0.054102,-0.020359,0
0.489171,0.784763,2.213947,-0.832956,-3.904295,-1.949989,2.621026,2.591263,-0.096542,0.383187,-1.220439,0.941471,0.058502,-0.641755,-0.232131,0.639001,-0.122244,-0.014146,0.468254,-1.885659,0.612702,0.078316,0.497884,1.331196,-0.222012,0.808069,0.789883,0.316956,-0.082774,-0.0932,0
-0.151879,0.273391,-0.493415,0.815903,2.370706,-0.132564,0.170863,-0.236117,0.507829,-0.237987,1.539126,-1.140594,0.224108,-2.678085,1.538229,1.277398,0.666866,-0.307595,0.336047,0.470413,0.497066,0.047637,-0.309937,-0.434299,-0.305479,-0.190811,0.254505,-0.719966,-0.077458,-0.147316,0
-0.062456,-0.226222,-3.877934,2.831185,-0.682614,1.295636,-2.063089,1.283378,-2.270468,3.243956,0.390027,-0.082346,-1.064974,1.846277,-0.141464,0.954127,-2.09269,-0.536909,1.579892,-0.098383,1.733691,0.122417,-0.289132,-0.746505,0.11181,-0.859272,0.411489,-0.300106,0.22698,0.054999,0
0.389688,0.527209,1.891053,-0.557967,-0.311347,0.279682,-0.850864,-0.564184,-0.57192,0.082067,0.928181,0.187856,0.821201,0.524154,-1.115859,0.380324,-0.065385,0.63618,-0.647096,0.10371,0.215381,-0.190079,-0.198147,-0.632378,0.426483,0.036197,-0.740688,0.207566,-0.056617,-0.049464,0
-0.126589,0.757002,1.838283,0.196767,0.498951,3.614289,-0.245019,0.954918,-0.835821,0.345561,-0.453391,1.515895,0.057987,0.61063,0.661989,-0.271459,-0.892306,1.848956,-1.539095,0.690529,-1.362789,-0.215631,0.08227,0.286299,0.258677,-0.538318,-0.476297,-0.158552,0.032166,-0.034113,0
0.791672,-0.606109,-0.586398,0.180302,0.920012,-1.783727,-0.708616,-1.117597,0.410846,0.024936,-1.111953,0.746469,1.28833,-0.799021,-1.657324,0.279678,-0.571125,1.477226,-0.099841,-1.240823,0.294396,0.190754,-0.214143,-0.767371,0.286388,0.417867,-0.519364,-0.873303,0.397418,0.196366,0
5.312142,0.547733,1.259377,-1.231191,-2.04934,0.754296,-0.322395,-0.873138,0.501465,-0.2304,1.09967,-1.000817,-0.346337,-0.13046,-1.123043,-1.148856,0.096039,-0.045483,1.293801,0.0602,-0.166974,0.543886,-0.005512,-0.703102,-0.058874,0.912867,-0.276158,-0.176184,-0.087065,0.052966,0
-0.041917,0.501563,-0.133296,0.333939,1.086296,-0.452995,-0.15453,-0.459511,0.202261,-0.002191,0.876772,-0.727776,-1.345001,0.015417,-0.107065,-0.335465,0.071105,0.139522,-0.668866,0.394045,-0.358496,-0.235087,0.262517,0.938516,-0.044257,-0.097473,-0.318605,-0.287814,-0.00023,0.038822,0
-0.135811,-0.022592,-2.825879,0.844226,1.138899,-0.576357,0.467653,-0.753482,0.200224,0.121136,0.486716,1.302982,1.850126,0.904754,-0.087645,-0.12918,0.24353,0.259677,-0.6217,-0.629701,-0.889989,0.124728,-0.468011,-0.683461,-0.742296,0.251345,0.235761,-0.025278,0.167172,-0.513585,0
-0.170742,0.018045,1.258828,-0.054322,0.315484,-0.111736,-0.496857,-0.702449,-0.151799,-0.055458,0.35886,-0.212199,-0.122097,-0.094406,-0.65117,0.409544,1.468383,-0.002269,0.016491,-0.857281,-0.281749,-0.151643,-0.091938,-0.243853,0.086107,0.126734,0.14376,0.992463,-0.071805,-0.001595,0
0.204695,0.18004,2.046264,0.28577,-1.807663,0.63292,0.687061,-1.307761,0.765804,-0.66791,1.37732,-0.437684,0.679613,-1.225619,2.97942,1.789676,-1.0996,-1.072827,0.649613,-0.572158,-0.186795,-0.148933,0.032189,0.562481,-0.024609,1.179319,0.552263,-0.173631,-0.07809,-0.062523,0
-0.167528,0.435009,0.002429,1.44467,-0.70859,0.396322,0.950301,-1.427756,1.045834,-0.226542,-0.264987,-1.620305,-0.119494,-1.39053,-1.429179,-2.25667,1.463636,0.309985,2.231025,1.653819,0.249046,-0.039001,0.199089,0.70351,-0.348338,-0.249294,-0.307102,0.003292,0.227329,0.248355,0
0.031997,0.657472,-0.8762,1.678977,-0.194657,0.952207,0.527625,-0.824936,1.093125,0.083719,-0.750595,-0.07442,-1.225127,-0.105621,-0.449385,0.773345,-0.246074,-1.106164,0.394123,-0.317779,0.80321,-0.089415,0.14725,0.512774,-0.322939,-0.002123,0.404777,-0.327665,-0.006167,0.138453,0
-0.163476,0.397486,-0.645948,0.91118,0.027343,-1.226047,1.486908,-0.276888,0.956069,0.071668,-0.381202,-1.074749,0.240968,-0.328545,-1.253002,-0.606378,-1.034942,0.870102,-0.164128,0.575388,-0.085386,-0.190161,-0.277782,-0.970157,-0.195394,-0.036787,-0.120662,0.085121,-0.103061,0.139128,0
1.886405,0.504805,1.925274,-1.564893,-0.896239,-1.040031,-1.006588,0.073108,-1.102274,0.098612,0.087808,0.909751,-0.135962,-0.750311,-0.652407,-0.095548,0.082924,1.937862,-0.576605,0.030513,0.914249,0.229886,0.452645,0.968206,-0.110136,-1.021211,-0.182796,-0.033312,-0.021653,-0.043573,0
0.306134,0.571605,2.002674,0.228368,-1.847394,1.277915,0.49652,-1.425372,0.805664,-0.481232,-0.050875,0.373994,-0.825328,-0.185723,-0.815937,0.963149,0.3082,-0.435456,-0.340839,-0.420437,-0.461038,-0.276213,0.137507,0.418218,-0.025144,-0.030885,0.423734,-0.482145,-0.039139,-0.060146,0
0.108425,0.414016,-0.411177,1.247542,-0.574801,-0.136464,0.575551,-1.320732,0.804512,0.082755,-0.526066,-1.307607,-0.540028,0.263652,0.751727,-0.586854,0.602105,0.01001,0.643128,0.59585,-0.172815,-0.094055,0.41062,1.170738,-0.171397,-0.050942,-0.445156,-0.160102,0.112786,0.164709,0
1.131899,-0.272145,1.207652,-0.866846,0.283382,-0.62423,-1.098478,-0.617842,-0.577233,-0.023559,-0.578747,0.598307,-0.271414,-1.33848,-1.382893,0.221093,1.214634,0.935711,0.603241,-1.643922,0.14395,0.109342,0.171051,0.176051,-0.039943,0.059762,0.295356,-0.226911,-0.00483,0.024788,0
0.003633,-0.451386,1.22115,0.320288,-0.829181,1.306228,2.30312,3.72958,-0.441675,0.895341,-0.873945,0.725825,-0.252134,-0.204935,0.030103,0.424333,0.745895,1.101433,-1.149957,-0.028085,-0.552724,-0.005896,-0.295995,-1.104469,0.100504,0.945875,0.405043,-0.251751,-0.006122,0.023734,0
-0.020819,-0.609258,1.054038,-0.088208,0.639382,1.169031,-0.20018,0.765707,-0.397143,0.392586,0.443945,-0.079742,1.185144,0.985597,-0.945242,0.245774,-0.511947,-0.780726,0.361371,-0.713097,-0.414659,-0.248807,0.022449,0.309007,-0.052015,-0.288492,0.505758,-0.270453,0.065571,0.005341,0
-0.041917,0.855827,0.030049,0.71526,0.812874,-0.388528,0.115905,-1.634337,1.198955,-0.46369,0.090944,-0.192015,-0.092475,0.175825,-0.486245,0.023128,-0.40135,-0.421479,-0.169296,-1.024187,-0.415392,0.010643,-0.249235,-0.410097,0.169512,0.914701,-0.640702,0.055379,0.078681,-0.115784,0
0.148526,-0.565684,-5.087717,3.095231,0.601791,0.744861,-0.998968,0.786442,0.271718,-0.476356,4.491291,5.458676,-0.759205,-0.031788,-1.318129,-2.434055,-0.866929,-2.141429,0.751115,-1.32819,1.001925,1.160582,-0.693574,-0.689782,0.097019,0.013914,0.064819,-0.611946,-0.816933,1.079681,0
0.136929,0.004582,-0.950487,0.162472,3.218395,3.165875,-0.163588,2.059375,-0.887469,0.941215,-0.249518,0.346875,0.480258,0.070209,-1.706848,-0.332151,-0.892638,-0.99503,1.120217,-0.250323,0.973823,0.118488,0.05109,0.350462,-0.087195,-0.296938,-0.107326,0.366031,0.152677,0.087961,0
0.167808,-0.053477,1.556525,-0.997277,0.084042,-1.508969,-1.147845,-0.546198,-0.904815,-0.206555,-1.804705,1.433943,-1.209031,-1.100091,0.747358,-0.375,0.618198,-0.160739,0.1992,0.220902,0.066662,-0.272166,-0.261352,-0.3747,-0.080277,-0.474856,0.498304,-0.155736,0.027416,0.014658,0
0.768618,0.584704,-1.005008,-0.115127,-1.154994,-1.006947,3.216111,3.690604,-0.012003,0.835787,0.97583,-0.402651,-0.361787,-0.145731,-0.591942,-1.872375,-1.033594,-0.4429,0.790697,0.118661,-0.285829,0.141234,0.036294,0.800045,-0.427985,0.711399,0.388137,0.658747,0.155339,0.054874,0
1.494481,-0.540249,1.001103,-0.172528,-0.228409,0.383896,0.052914,-0.245263,0.344208,-0.011102,-0.349848,0.034923,1.316757,0.630254,-0.604074,0.832962,0.417272,0.070149,-0.303469,-0.629944,0.131571,0.079071,-0.264479,-1.084947,0.031224,-0.318842,0.164871,0.160547,-0.07713,0.011082,0
-0.041917,-0.400411,-0.341446,1.267476,0.930614,1.681127,-0.606428,-1.003773,0.193721,0.171892,-0.766974,0.037159,0.057242,0.71913,0.9169,0.530436,1.417275,-0.582077,0.363236,-0.189163,1.192742,-0.05005,0.065666,0.174022,0.468149,0.900925,-1.448586,-0.660416,0.074789,0.196211,0
-0.143915,0.517234,2.056716,0.01278,-1.317478,0.340265,0.061933,-1.152526,0.222847,-0.344545,0.531121,0.001415,-0.356114,0.474063,0.20784,0.458139,0.738181,-0.303522,-0.405719,-0.169697,-0.35831,-0.212809,0.265936,0.900299,0.077479,1.187617,0.244427,-0.168119,-0.023102,-0.047318,0
-0.169065,-0.099918,1.162695,1.268494,-1.575464,1.472257,1.16306,-1.013856,0.656939,-0.15239,-0.84722,-1.452079,2.89391,0.774112,0.663345,-3.333924,0.523185,0.897693,2.682586,1.26913,-0.911974,0.000633,-0.12091,-0.204522,-0.202396,-0.282218,0.785609,-0.284862,0.058569,0.085279,0
0.223418,0.209939,-1.301369,1.110163,0.518139,-0.468932,0.480158,-0.779279,0.940386,-2.09068,2.521318,1.270775,0.602623,-2.832734,1.417581,0.714445,0.125486,-0.083756,-0.123387,-0.490962,0.127607,-0.480883,0.109396,-1.422881,0.533616,-0.07856,-1.458284,-0.247362,-1.434151,-0.424785,0
-0.107308,-0.346605,0.592616,1.836234,-2.215123,1.312091,1.430892,-1.0714,0.891236,-0.119465,-0.477275,-0.736419,1.832194,0.185278,0.638577,-3.601873,0.374735,1.219709,2.220685,2.16918,0.153204,0.31039,-0.171714,-0.165545,-0.031317,-0.826182,-0.303243,-0.365148,0.366454,0.056059,0
-0.181501,-0.081884,1.024106,-0.113607,1.550065,2.801901,-0.602938,1.557668,-0.939948,0.64244,0.619562,0.411859,-0.060981,0.748953,-1.165865,-0.57177,-2.577217,-0.174198,0.228711,-0.489218,-0.13111,-0.271224,-0.263683,-0.376087,0.027256,-0.32599,0.323044,-0.022999,0.067536,0.013147,0
-0.170742,-0.405404,-2.487685,2.157807,0.86713,-1.78366,-0.511681,-0.521411,0.248619,0.48588,0.945792,1.524255,1.792145,1.167599,0.331482,-0.286212,0.086109,0.310691,-0.593674,-0.523391,-1.049242,0.904536,-0.198502,-0.022814,0.067277,0.239807,-0.099447,0.722676,0.715326,0.30707,0
-0.153835,-0.427185,-3.678439,-1.512091,0.402825,0.25238,1.305416,-1.536401,-0.068634,0.285856,-0.062454,-0.148833,0.839458,-0.070048,-1.081096,-0.002151,0.217412,1.213577,-0.532756,0.573584,0.132601,-1.659544,-0.651713,-0.303296,1.957679,-0.074522,0.009571,-0.041752,-0.242876,-0.717601,0
0.070001,-0.110961,1.170351,-0.359031,1.272039,0.331951,-1.345814,-0.563685,-0.616964,0.017677,1.146778,-0.463754,-0.462375,0.807791,0.152122,-0.580129,-0.351058,-0.225074,0.250191,-0.772335,0.338153,-0.05396,-0.204044,-0.338554,0.109665,0.805366,0.097267,0.920139,-0.033569,0.019877,0
-0.15649,-0.091471,1.160957,1.265621,-1.576473,1.472988,1.162173,-1.013532,0.658133,-0.152624,-0.847326,-1.452499,2.893923,0.774149,0.663506,-3.333721,0.523298,0.897811,2.682613,1.269314,-0.912262,0.002466,-0.120365,-0.204997,-0.203189,-0.282172,0.785278,-0.284958,0.058399,0.085436,0
2.780634,0.12816,0.086187,0.767523,0.056413,0.340538,0.757948,0.455701,2.333067,-0.861669,1.288751,-0.497928,-0.777927,-2.634227,2.262123,0.987476,-1.343797,-0.212084,-0.311428,-0.08192,-0.236193,-0.052709,-0.432886,-0.511815,-0.079176,-1.155696,-0.121809,-0.937269,-0.31814,-0.464247,0
-0.111639,-0.52688,-0.470753,-0.708974,-0.189781,-3.067548,1.821911,3.089505,-1.121298,0.736991,-2.35581,1.377183,-0.426506,-1.31235,0.431498,-0.325943,0.518235,-0.218079,-0.006203,0.549699,0.327034,-0.352246,-0.16168,-0.205576,-0.21148,0.995896,-0.360384,-0.316802,-0.00128,0.108046,0
0.167668,-0.66781,1.360635,-0.403704,-0.28267,-0.888656,-0.219966,-0.349332,-0.208905,-0.130866,-1.453656,0.779449,1.500596,0.447976,0.840245,0.127575,-0.0821,0.707861,0.265982,-1.466459,0.650154,0.127819,0.310867,0.856632,-0.231028,-0.22387,0.77622,-0.01095,-0.01017,-0.010933,0
-0.098365,-0.038158,1.184528,0.366583,0.416118,1.04497,-0.250401,-0.742043,0.169918,-0.139875,-0.39832,0.162055,1.608301,1.320612,0.584831,0.457584,0.126812,0.152848,-0.643063,0.190585,-0.163286,-0.090935,0.10168,0.333788,-0.096116,0.56747,0.653683,-0.361033,0.014514,0.014048,0
0.36342,-0.427996,-0.553178,0.957679,0.250291,-0.031558,-0.118332,-0.633859,0.481994,0.350816,-0.717515,-0.286358,0.606713,0.122901,-0.997389,0.955824,-0.071634,0.394434,-0.468593,0.437988,0.385528,-0.271877,0.111613,0.103422,0.037226,-0.001007,-0.213239,0.258956,-0.242785,-0.071755,0
3.011178,0.524471,-6.628442,-9.435117,2.406012,-0.952975,5.760394,-4.615759,-5.724837,0.923644,-1.078433,1.110475,-1.233937,-0.697008,1.115581,-0.690716,0.849361,0.386606,-0.145295,1.1355,-1.322936,2.448983,0.831693,0.034084,1.751299,0.525189,0.838947,-0.087525,-0.042415,0.314137,0
3.694844,0.799953,-2.691777,-1.972366,-2.24857,0.340626,2.466226,-2.16702,0.937147,0.098409,-0.745319,-1.220953,-0.945662,0.329079,0.859161,-0.504215,-0.688129,-0.051677,0.822619,0.165989,-0.28726,1.33983,0.573611,0.386821,0.439931,0.561802,-0.283163,0.49333,0.226483,-0.155564,0
23.885846,-0.081262,-1.794251,-6.498481,-1.69795,0.2827,-3.329209,-0.657295,1.480352,-0.682952,-1.786112,0.641498,-0.684732,-1.480051,-1.093406,0.379998,-0.01327,-0.772882,1.140671,0.125036,-0.605079,3.009757,0.827919,-1.061481,-1.530478,0.775697,-0.048855,-0.261107,-0.317001,0.306552,0
4.035769,-0.26344,-1.672675,-1.905311,0.951656,-1.180061,-0.219671,-1.192602,0.255967,0.036027,-0.983617,0.090065,-0.201813,-0.991181,-0.517896,-0.101725,0.348388,0.910707,0.366916,-1.390286,-0.782896,1.034136,0.761762,1.356601,0.822042,0.380239,-0.257504,-0.247714,0.269077,0.279174,0
0.204974,1.022686,1.92596,-0.248421,-0.807847,0.338177,-0.510596,-0.729352,-0.508239,0.032435,1.368297,-0.709728,-0.204122,-0.070646,-0.865556,-1.104679,0.967475,0.515856,0.661572,0.205239,-0.346634,-0.174745,-0.234909,-0.63794,0.447438,0.931867,-0.58114,-0.335887,0.0134,0.00297,0
0.160123,-0.355686,-0.469233,0.324942,-0.162003,-2.889036,2.380622,2.861976,0.291995,0.744083,0.056015,-1.381431,0.207669,0.146953,-0.067562,0.584718,2.039261,-0.58979,-0.280225,0.007101,2.26333,0.294024,-0.454406,-1.524611,-0.044964,0.97988,0.225093,-0.334475,0.03818,0.068369,0
-0.163476,-0.642493,1.192793,0.095926,0.117912,0.470449,-0.153806,-0.140236,-0.244261,0.22246,0.10986,-0.095498,1.201478,-0.21729,-1.922539,0.335806,0.899952,0.576846,0.022951,0.1122,-0.129055,-0.226433,-0.254349,-0.83542,0.131466,-0.40594,0.086094,0.134125,-0.024482,0.009302,0
-0.13134,-0.500235,-0.833037,0.014093,2.738489,-0.152338,0.0641,2.319429,-0.851357,1.02625,0.340985,-0.752839,1.647757,1.054617,-0.239989,-0.374305,0.62573,-0.81105,0.706685,-1.054832,-1.300626,-0.12043,0.427249,1.507419,-0.100568,-0.950903,-0.60496,0.695785,0.192627,0.106446,0
0.01034,0.286184,0.444939,1.31172,0.282963,4.129426,2.051378,2.596018,0.511552,0.229751,-0.937833,1.601444,1.929868,-2.591284,1.86663,1.996005,0.21076,-0.916896,1.063966,-0.250771,-0.010044,0.091721,0.334637,1.543881,0.068608,-0.765473,-1.630476,0.354943,0.175042,0.053523,0
0.028084,0.791259,-2.171652,2.172789,-1.312524,-2.163493,-0.533695,0.853016,-2.32878,-6.73136,-1.034516,0.697692,0.662256,0.851587,0.193717,0.497324,-1.661631,1.032162,0.723616,-1.117493,0.737448,-1.545871,7.058287,-2.018678,1.064081,0.644861,-0.031794,-0.350045,0.184689,-0.007362,0
-0.069023,0.37325,-0.652025,-0.302898,0.056209,-0.484173,1.775783,-1.220523,0.367989,-0.05144,0.024663,-0.541029,-1.443752,-0.293273,-0.698384,0.324627,-0.616784,-0.1848,-0.377264,-0.511499,0.10608,0.065816,-0.044436,-0.378259,0.28818,0.567154,-0.935711,0.085871,0.11848,0.246783,0
0.405337,-0.883506,-1.43427,-0.320887,2.58055,-2.407071,-0.067443,-0.782126,-0.402633,0.189122,2.58545,-2.166803,0.824756,-1.871053,2.161377,1.052565,1.019136,0.006714,0.217883,0.431087,-1.09097,0.264872,0.19952,0.777323,-0.150631,0.080314,0.422285,-0.010035,0.260002,0.13786,0
1.690792,0.953548,-1.472306,-0.243508,1.055757,-2.35082,-0.01389,-1.141593,0.744999,-0.01889,1.099137,-1.133509,-0.940537,0.090909,-0.397842,-0.231775,-0.125809,0.502105,-0.832758,-0.510351,-0.980952,0.132686,-0.251475,-0.640389,0.223059,-0.031002,-0.371215,0.105242,0.396955,0.372838,0
-0.170602,0.908611,2.014668,-0.274509,-0.365273,0.086248,-0.615211,-0.750644,-0.402527,-0.1378,1.442116,-0.402779,-0.786232,0.960709,0.792708,-0.150491,0.743203,-0.00639,-0.598445,-0.138209,0.144443,-0.198574,-0.171468,-0.262564,0.327906,-0.144555,-0.297868,-0.942495,0.06678,-0.028414,0
2.319547,-0.567352,0.920269,-0.4404,-0.142061,1.126552,0.238939,0.847667,0.109956,0.051688,0.529377,-0.320541,-1.734119,0.57063,0.979909,-0.319568,-0.134485,-0.35066,-0.254282,-0.446803,0.124489,0.257415,-0.010094,-0.076667,-0.42925,-1.274213,0.824142,-0.191741,0.027175,0.035885,0
1.508733,-0.975047,-2.788078,-0.4523,1.696585,0.90433,0.559125,-0.771318,-0.023096,-1.434137,1.107264,1.225769,-0.573437,-0.663722,-1.341821,-0.591591,0.716438,-0.701396,0.275172,-0.505418,1.541703,-0.852035,0.021553,-0.927343,-0.781775,0.479931,0.056199,0.444137,-0.13117,0.087177,0
0.039961,-0.208658,1.382787,-0.665641,0.362427,-0.434043,-1.010278,-0.390487,-0.60061,-0.113244,-0.312562,0.505736,-1.39072,0.010462,0.350513,-0.416614,-0.463819,-1.687061,0.24414,0.790686,-0.186338,-0.461545,-0.503049,-0.753658,-0.046889,-0.059895,0.40028,1.111494,-0.040972,0.002161,0
