@relation creditcard-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute scaled_amount numeric
@attribute scaled_time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Class {0,1}

@data
1.215593,-0.679734,-20.532751,12.373989,-23.009003,6.144821,-15.587296,-4.384491,-15.939003,13.696416,-3.948455,-8.789723,5.612347,-7.914422,0.30782,-8.328601,-0.006979,-6.824524,-13.316079,-4.921612,1.188204,1.592754,1.754608,-1.466115,-0.856779,0.125777,1.402587,-0.223755,1.574249,0.469201,1
4.289786,0.67789,-3.36777,0.099249,-6.148487,3.401955,0.458307,-1.57163,-1.358708,0.672409,-3.188001,-4.937427,3.723933,-4.603176,1.01918,-6.61909,-0.590224,-4.472548,-7.165044,-1.581128,1.93038,0.264699,0.861308,1.249301,1.850627,-0.117471,1.219815,0.000251,1.036011,0.004367,1
-0.128965,-0.696264,1.125336,1.130146,-0.962975,2.675688,0.990075,-0.243318,0.316192,0.12296,-1.143343,-0.369909,1.834494,-0.491243,-1.129907,-2.238622,0.278469,1.477926,1.776454,1.149282,-1.306995,-0.138814,-0.166737,-0.521934,-0.112376,-0.592077,0.520791,0.043354,0.015159,0.063612,1
1.048065,-0.485468,-3.365319,2.426503,-3.752227,0.276017,-2.30587,-1.961578,-3.029283,-1.674462,0.183961,-4.980928,3.657882,-6.409822,-1.08731,-8.509433,1.432572,-5.36989,-9.069079,-2.819807,0.874543,-0.036837,2.070008,-0.512626,-0.248502,0.12655,0.104166,-1.055997,-1.200165,-1.012066,1
1.334637,0.592223,1.862102,-0.124052,-1.989752,0.382609,0.473032,-0.674517,0.298621,-0.282416,0.802053,-0.989431,-0.491112,0.903819,1.366524,-1.886162,-0.194861,0.086837,0.978546,0.055604,0.189131,0.150727,-0.204158,-0.511441,0.077874,0.388335,0.007896,-0.12098,-0.019579,0.006155,1
-0.076289,-0.219161,0.286302,1.399345,-1.682503,3.864377,-1.185373,-0.341732,-2.53938,0.768378,-1.547882,-2.659718,2.621588,-3.462362,-1.0543,-4.955823,-1.400274,-2.339943,-5.197794,-1.342814,0.288847,0.27036,0.352456,-0.243678,-0.194079,-0.172201,0.742237,0.12779,0.569731,0.291206,1
-0.167528,-0.75988,-14.724627,7.875157,-21.872317,11.90617,-8.348734,-2.262846,-15.833443,0.077874,-6.356833,-13.261652,10.06379,-14.394767,0.654889,-14.248316,-0.305361,-8.161632,-12.280965,-4.818586,0.719788,0.996469,-2.362345,1.099557,1.037199,-1.036359,-0.254777,0.642343,2.161129,-1.401282,1
2.506777,0.52137,1.534727,-1.167011,-1.154164,0.027534,0.376491,1.860681,-0.527059,0.563712,0.909286,-0.108518,0.709348,0.978315,-0.406183,0.22297,0.060182,-0.332972,0.091637,-1.346742,-0.305289,0.107705,-0.24291,-0.938251,0.346491,-0.968297,-0.845225,0.208149,-0.040564,-0.036227,0
-0.181361,-0.325247,-1.271244,2.462675,-2.851395,2.32448,-1.372245,-0.948196,-3.065234,1.166927,-2.268771,-4.881143,2.255147,-4.686387,0.652375,-6.174288,0.59438,-4.849692,-6.536521,-3.119094,1.715494,0.560478,0.652941,0.081931,-0.221348,-0.523582,0.224228,0.756335,0.6328,0.250187,1
1.502725,0.647028,0.467992,1.100118,-5.607145,2.204714,-0.578539,-0.1742,-3.454201,1.102823,-1.065016,-5.416037,4.497929,-5.01961,-1.019691,-7.914989,0.669648,-4.472014,-5.856998,-2.243178,-0.173814,0.589575,0.983481,0.899876,-0.285103,-1.929717,0.319869,0.170636,0.851798,0.372098,1
2.672628,-0.489474,-1.109646,0.811069,-1.138135,0.935265,-2.330248,-0.116106,-1.621986,0.458028,-0.912189,-2.961996,2.778968,-2.3796,0.918963,-4.015787,-0.53001,-2.815888,-6.649358,-1.746113,1.083407,0.168891,0.641594,0.841755,0.176728,0.081004,-0.258899,0.707654,0.418649,0.080756,1
0.34847,0.108224,-11.320633,7.19195,-13.179083,9.099552,-10.094749,-2.440115,-14.184337,4.452503,-6.24196,-12.618163,6.057319,-15.717607,0.117817,-8.653743,-2.502554,-11.231364,-21.585152,-9.090892,1.171189,-0.180935,1.082235,-0.350563,0.483044,0.661133,-0.396522,-0.413315,-0.997548,-0.235036,1
-0.022356,-0.809152,-4.641893,2.902086,-1.572939,2.507299,-0.871783,-1.040903,-1.593901,-3.254905,1.908963,1.077418,3.338502,-6.54261,1.099536,-3.266476,1.014728,-4.842383,-5.269876,-2.344669,1.959224,-0.465679,1.963597,-0.217414,-0.54934,0.645545,-0.354558,-0.611764,-3.90808,-0.671248,1
-0.127009,0.832272,0.711155,2.617105,-4.722363,5.84297,-0.600179,-1.646313,-2.785198,0.540368,-3.044029,-3.92651,2.757837,-5.437354,0.546879,-8.396573,-0.810716,-3.014294,-6.642482,-2.584028,-0.820354,0.461032,0.360501,-0.865526,0.139978,-0.336238,0.128449,-0.155646,0.79946,0.39217,1
3.677239,0.530028,1.52208,-0.519429,-2.581685,0.774741,0.206722,-1.43102,0.757011,-0.444418,0.997921,-1.42949,-0.375466,0.179095,-0.148449,-2.135155,-0.044916,-0.055333,1.778697,0.671832,-0.002021,0.361169,0.019649,-0.211678,-0.247452,-0.279472,0.239646,-0.508398,-0.015551,0.041881,1
3.281682,0.810162,-5.192496,3.164721,-5.047679,2.246597,-4.011781,-0.638908,-2.873463,1.576318,-2.861986,-2.120458,1.863596,-3.620252,-1.480714,-1.583343,-1.230469,-1.202298,-6.167637,-2.651539,0.013588,-1.85047,1.167244,-1.006617,0.774562,0.063397,-0.390658,1.884741,-1.742558,-0.082216,1
0.09068,-0.283388,-0.792943,1.266459,1.18884,0.020569,-0.375164,-0.927808,0.421571,0.331216,-0.637756,-0.56194,-0.468049,0.352404,0.554355,0.369857,0.760556,0.301859,-0.251245,-0.363949,0.001294,0.058245,-0.168918,-0.571113,0.065574,0.376193,-0.148183,0.071341,0.137812,0.056847,0
1.173816,0.108412,-12.381048,8.213022,-16.96253,7.116091,-9.772826,-3.666836,-16.147363,2.078706,-4.250657,-16.746044,7.425801,-15.564838,-0.426338,-14.029538,-1.681889,-11.133761,-15.833589,-5.748533,2.271082,0.537795,0.167703,1.503413,-0.767755,0.371951,-1.415639,-0.517022,-0.434621,0.292721,1
-0.167528,-0.193668,-13.192671,12.785971,-9.90665,3.320337,-4.801176,5.760059,-18.750889,-37.353443,-0.39154,-5.052502,4.406806,-4.610756,-1.909488,-9.072711,-0.226074,-6.211557,-6.248145,-3.149247,0.051576,-3.49305,27.202839,-8.887017,5.303607,-0.639435,0.263203,-0.108877,1.269566,0.939407,1
1.215593,-0.657895,-29.200329,16.155701,-30.013712,6.476731,-21.22581,-4.902997,-19.791248,19.168327,-3.617242,-7.870122,4.066255,-5.661492,1.29295,-5.079846,-0.126523,-5.244472,-11.274973,-4.678437,0.650807,1.715862,1.809371,-2.175815,-1.365104,0.174286,2.103868,-0.209944,1.278681,0.372393,1
18.740534,-0.226821,-2.923827,1.524837,-3.018758,3.289291,-5.755542,2.218276,-0.509995,-3.569444,-1.016592,-4.320536,1.277202,-3.70175,-0.97187,-4.857777,0.090606,-2.801502,-4.186808,-1.648406,1.176446,-0.447039,-0.511657,-0.122724,-4.288639,0.563797,-0.949451,-0.204532,1.510206,-0.324706,1
-0.168646,0.192188,-1.465316,-1.093377,-0.059768,1.064785,11.095089,-5.430971,-9.378025,-0.446456,1.99211,1.785922,1.368585,-1.471697,-0.724759,3.442422,-0.957403,-1.626129,1.418215,-1.417917,-1.651766,-1.45761,1.160623,-1.259697,-15.981649,-0.88367,-3.536716,-0.592965,0.675525,0.424849,1
-0.081179,0.522721,0.290155,0.049243,-0.740524,2.865463,1.395294,-0.535163,0.142543,-0.22277,-1.463691,1.713538,-1.127573,-0.708657,0.272186,0.27471,0.235192,-0.463553,0.472995,-0.447899,1.790924,0.24758,0.337349,1.018191,0.30355,0.833886,-1.222306,2.745261,-0.220402,0.168233,1
-0.167528,0.334798,2.034095,-0.066537,-1.399801,0.081742,0.236809,-0.631956,0.072625,-0.159028,0.467976,0.065781,1.034712,1.071807,0.092918,0.649019,0.180872,-0.093081,-0.785831,0.571057,0.081139,-0.20924,0.32179,1.044935,0.007347,0.791588,0.31837,-0.475993,0.000728,-0.056156,0
0.498673,0.835021,1.738824,-0.115495,0.606574,3.619668,-0.677918,0.818215,-1.068147,0.465477,-0.187001,1.623142,-0.026703,-0.614164,-1.36189,0.22428,0.05875,2.281479,-1.634915,1.311984,-1.746103,-0.247945,0.294065,0.629139,0.213287,-0.426229,-0.600384,-0.053419,0.016171,-0.025736,0
6.975828,-0.005733,-1.927453,1.827621,-7.019495,5.348303,-2.739188,-2.107219,-5.015848,1.205868,-4.382713,-8.337707,7.190306,-9.424844,-0.223293,-12.875494,-0.071918,-6.299961,-12.719207,-3.740176,0.84406,2.172709,1.376938,-0.792017,-0.771414,-0.379574,0.718717,1.111151,1.277707,0.819081,1
0.028084,-0.499495,1.379797,-0.366175,-0.099987,-0.624683,-0.650434,-1.127712,-0.131159,-0.263903,-1.102471,0.656052,0.197556,-0.692577,-0.462112,0.263317,0.706736,0.363258,0.833203,-2.094005,0.15726,-0.006723,0.234343,0.616239,-0.089277,0.441855,0.659335,-0.074322,-0.01554,0.001066,0
0.070001,0.086936,-1.108478,3.448953,-6.216972,3.021052,-0.529901,-2.551375,-2.001743,1.092432,-0.836098,-4.095649,2.425951,-6.067262,1.832433,-3.501703,-1.004008,-3.501281,-2.941876,-1.125741,0.373715,-0.068598,0.825951,1.14417,0.208559,-0.295497,-0.690232,-0.364749,0.229327,0.20883,1
1.215593,-0.698555,-16.598665,10.541751,-19.818982,6.017295,-13.025901,-4.128779,-14.118865,11.161144,-4.099551,-9.222826,6.329365,-8.952191,-0.138364,-9.825054,0.057224,-7.541687,-14.259599,-5.035052,1.432268,1.53492,1.725853,-1.151606,-0.680052,0.108176,1.066878,-0.23372,1.707521,0.511423,1
0.51013,-0.144796,-0.151033,0.001439,1.552796,-0.406634,-0.358517,-0.200248,0.333246,-0.236407,-1.363138,0.660019,-0.424891,-0.487006,0.357013,-0.167249,1.263613,-2.011067,0.27884,1.02248,-0.5965,-0.207314,-0.09318,0.38182,0.002614,0.108902,-0.603342,0.651577,-0.019024,-0.06363,0
6.173397,-0.285938,-3.975216,0.581573,-1.880372,4.319241,-3.02433,1.240793,-1.909559,0.660718,-2.752611,-3.550385,4.838964,-6.040235,-0.37446,-6.221945,0.958758,-5.073643,-10.441009,-3.755525,0.606453,-0.656511,0.578984,1.397311,1.045322,-0.304,0.005295,0.235435,0.962015,-0.673557,1
0.453961,0.111008,-13.512074,8.215177,-16.582606,6.207369,-11.318472,-2.997207,-17.64047,0.040349,-5.620232,-15.123752,5.934657,-14.17503,-0.169044,-6.552554,-1.570007,-12.172553,-20.164542,-8.668815,2.55087,0.694574,-0.907906,1.514028,-0.141879,0.789186,-0.031343,-0.255057,-1.865831,-0.442204,1
0.242001,0.624648,-0.389333,0.532499,1.014723,-0.540405,0.478823,0.457003,0.275708,0.164533,0.549017,-0.676447,-1.709674,0.224935,1.063971,-0.516192,0.349321,0.031285,-0.741331,0.658253,0.394293,0.248216,0.268513,1.048985,-0.266752,0.090784,-0.056875,-0.099139,0.442738,0.245961,0
0.834288,0.330099,2.101706,-1.00419,-1.632301,-1.128105,-0.288905,-0.441494,-0.491424,-0.126689,-0.641895,1.031493,0.596684,-0.462577,-0.463748,0.308689,-0.185782,1.291612,-0.240276,-0.510003,0.829457,0.096666,0.495998,1.216324,-0.080133,0.396119,0.183902,0.041172,-0.060492,-0.062633,0
0.528713,-0.950952,1.384218,-0.712147,-0.925044,-1.609131,1.449525,3.277938,-1.158612,0.708054,0.359064,0.277885,1.009647,-3.172973,1.870756,1.414538,0.260973,1.534776,0.446329,-0.864015,0.763751,0.240115,-0.272737,-0.902939,0.073428,0.920476,0.353774,-0.509327,-0.021606,0.016984,0
0.097247,-0.024225,-0.565648,-0.150397,1.942811,-2.004411,-0.305103,0.009243,-0.364086,0.206259,-1.230316,0.060249,0.442626,-0.351707,0.55102,-0.495175,-0.200582,2.052231,-0.756821,-0.021874,0.286122,0.193584,0.484802,1.195165,-0.363222,-0.45971,0.170183,-0.16782,0.090669,0.095078,0
-0.169904,-0.341612,-7.347955,2.397041,-7.572356,5.177819,-2.854838,-1.795239,-8.783235,0.437157,-3.740598,-8.332863,5.763189,-8.707879,-1.716949,-9.577194,0.146369,-7.586491,-12.503931,-4.375631,2.465195,0.073164,-0.175273,0.543325,-0.547955,-0.503722,-0.310933,-0.163986,1.197895,0.378187,1
0.13651,0.65484,0.0125,0.854826,-0.98526,-1.396495,1.897387,-0.817112,1.861761,-0.556727,-0.55616,-0.124661,0.044067,0.531477,0.562069,0.501639,-0.850323,-0.272983,-1.189301,0.352945,0.555853,0.153878,0.203215,0.922243,-0.380485,-1.025382,-0.183816,0.104055,0.221601,0.029619,0
-0.169065,-0.946429,1.320916,0.54417,0.128767,0.688513,0.226349,-0.522747,0.06638,-0.307927,1.173515,-0.690594,0.359028,-1.839306,3.344432,0.831759,0.270679,0.630682,0.346507,0.083432,-0.094535,-0.013879,-0.478353,-1.059924,0.021601,-0.533002,0.349942,0.104078,-0.041933,0.018481,0
-0.167528,0.446945,1.973299,-0.191098,-0.557947,0.979642,-0.032568,0.481065,-0.658735,0.219691,0.692429,0.394004,0.250138,0.642847,0.006485,0.17863,0.173299,0.845254,-1.250721,1.066402,-0.257007,-0.211011,0.230618,0.755306,0.101732,0.173071,-0.031825,-0.581211,0.047587,-0.039496,0
-0.181361,0.789756,-5.488032,3.329561,-5.996296,3.60172,-2.023926,-1.737393,-4.396859,0.228394,-1.675884,-3.991785,3.737038,-6.150187,0.288738,-8.760695,2.344651,-5.145638,-6.293479,-2.137187,2.995245,-0.551121,1.719631,0.343209,0.133584,0.83334,-0.839776,0.50201,-1.937473,1.521218,1
2.732849,-0.426598,-2.790771,-1.464269,1.031165,1.921356,-0.090014,-0.483871,0.780731,-0.348776,0.609133,0.225934,-1.064534,-0.787373,-1.57647,-0.126756,0.367012,-0.635322,0.327006,0.043816,1.403574,-1.376721,-0.392667,0.44002,0.777659,0.418552,0.244563,-0.159361,0.06054,0.356958,1
1.673327,0.718809,-1.761356,0.298167,1.734762,4.511458,0.744553,3.00956,-0.546304,1.400757,-1.701102,0.945635,0.072672,0.344846,-0.163407,0.212207,-0.371248,-0.816141,1.165737,-0.826183,1.16494,0.671969,-0.145403,-0.659672,0.211824,-1.691857,-0.100711,0.280966,0.265648,-0.048984,0
8.102697,0.653383,-4.861747,-2.72266,-4.656248,2.502005,-2.008346,0.615422,-3.48568,1.878856,-1.116268,-5.112971,2.945621,-4.102127,-0.477203,-4.350434,0.000716,-5.037449,-8.07801,-3.457981,0.596696,0.285559,1.138876,1.033664,-0.806199,-1.511046,-0.191731,0.080999,1.215152,-0.923142,1
4.167808,-0.122533,-2.250535,2.365755,-2.955491,0.089791,-2.830745,-0.844462,-0.174062,-0.407138,0.174216,-2.998926,2.605169,-3.677717,-0.961255,-4.629481,1.942182,-4.180379,-4.605686,-2.557184,1.589582,-0.486537,0.25656,-0.466245,0.291105,0.242567,-1.279094,-1.123534,-0.630977,0.326839,1
-0.003353,-0.313616,-0.378025,1.143309,1.830535,2.056647,0.912908,0.956331,0.705839,-0.130807,-0.801679,0.511188,-1.90869,0.014216,1.479272,-0.800792,-0.420232,0.255561,-0.712018,-0.173442,0.780773,0.162711,-0.37012,-0.773802,-0.217457,-1.008425,-0.245876,-0.193668,-0.140961,-0.090633,0
-0.167528,-0.949695,1.234435,-0.011584,-0.014258,-0.708564,-0.108576,-0.547743,0.011002,-0.148928,2.169305,-1.250322,2.511457,-0.876085,1.606678,1.927172,-0.529292,-1.257943,0.895357,-0.005028,0.554027,-0.196446,-0.088491,0.267573,-0.167034,0.015186,0.842406,-0.577135,0.023842,-0.008218,0
-0.167668,0.007918,-1.030246,1.454137,0.409018,-0.57065,0.788993,0.49139,0.419903,0.353747,0.064644,0.555897,0.519642,0.088443,-0.12117,-0.421967,0.630142,0.629576,-0.454628,0.339891,0.256534,0.49564,-0.367227,-0.80558,-0.121441,-1.389816,0.058719,0.181816,0.561789,0.273723,0
-0.159285,0.744373,1.261324,2.7268,-5.435019,5.342759,1.447043,-1.442584,-0.898702,0.123062,-2.748496,-3.202436,1.991361,-3.986416,0.577207,-8.485795,-0.794782,-0.666134,-1.372629,-0.104313,-1.466911,0.313332,0.209086,-0.425938,-0.15444,-0.01882,0.632234,0.192922,0.468181,0.280486,1
-0.167528,-0.906262,0.316459,3.809076,-5.615159,6.047445,1.554026,-2.651353,-0.746579,0.055586,-2.678679,-4.959493,6.439053,-7.520117,0.386352,-9.252307,-1.365188,-0.502362,0.784427,1.494305,-1.808012,0.388307,0.208828,-0.511747,-0.583813,-0.219845,1.474753,0.491192,0.518868,0.402528,1
-0.153835,-0.073825,1.311808,0.310123,-0.29678,0.309172,0.549299,0.21237,0.018753,-0.008596,0.036707,-0.341906,-0.998223,0.16718,1.032701,-0.458815,1.384518,0.567225,-0.26919,-0.362521,-0.032983,-0.029495,-0.34525,-0.925907,-0.021382,-1.352532,0.34975,0.208982,-0.004662,0.014493,0
-0.15649,-0.116812,1.192585,0.169199,0.138839,0.460813,-0.062069,-0.115468,-0.173483,0.163618,-0.046679,-0.126084,1.377726,0.33236,-0.889,0.13025,0.786628,0.528434,-0.03609,-0.01449,-0.136192,-0.159201,-0.242163,-0.751047,0.118621,-0.377619,0.120878,0.130608,-0.017821,0.011608,0
0.264357,-0.227138,1.193916,-0.571085,0.742522,-0.014588,-0.624561,0.832162,-0.83335,0.272897,1.169425,-0.371672,-0.245677,1.375941,0.870457,-0.819319,-1.550904,0.125853,-0.397246,0.272377,1.226022,0.062908,-0.049502,0.207265,-0.265272,-0.679294,0.511812,1.246604,-0.028671,-0.006112,1
0.329887,0.077561,2.000446,-0.013788,-1.210289,0.594351,0.023833,-1.228279,0.190482,-0.464478,1.892254,-0.376829,0.285491,-2.244506,1.600896,1.957189,0.066551,-0.29488,0.292934,0.139709,-0.517321,-0.230885,0.120451,0.686016,-0.011199,-0.038021,0.213592,-0.14749,-0.050467,-0.059743,0
2.456197,-0.775576,-12.339603,4.488267,-16.587073,10.107274,-10.420199,0.13067,-15.600323,-1.157696,-5.304631,-12.938929,8.805682,-13.55613,1.165464,-9.809882,0.369987,-9.50521,-17.54203,-6.792638,2.069377,-0.085501,-2.08961,1.745315,1.376816,-0.554271,-1.610741,0.153725,1.212477,-1.86929,1
-0.111779,0.752632,0.045119,0.835837,0.258527,-0.595062,0.402176,-1.095628,0.994947,-0.18559,0.008787,-0.402783,-1.037639,-0.057439,-0.306427,0.174033,-0.362714,-0.059554,-0.412376,-0.68743,-0.058954,-0.053664,-0.267251,-0.609678,0.070345,-0.040357,-0.491372,0.143147,0.244307,0.096227,0
-0.181501,-0.510562,-10.6458,5.918307,-11.671043,8.807369,-7.975501,-3.586806,-13.616797,6.428169,-7.368451,-12.888158,6.854953,-13.211695,1.035612,-13.778956,1.040448,-11.290328,-20.578022,-7.547824,3.11848,-0.04617,2.57197,0.206809,-1.667801,0.558419,-0.027898,0.354254,0.273329,-0.152908,1
-0.117787,-0.572909,-3.896583,4.518355,-4.454027,5.547453,-4.121459,-1.163407,-6.805053,2.928356,-4.91713,-6.600461,3.367846,-7.888978,1.682603,-7.628652,0.779246,-7.533404,-14.064624,-4.960109,2.525785,0.757287,1.691042,0.920021,-0.151104,0.011007,0.080303,0.412191,0.635789,0.50105,1
0.295235,-0.509152,-15.020981,8.07524,-16.298091,5.66482,-11.918153,-4.246957,-14.716668,9.435084,-6.795398,-15.124163,6.037666,-11.676722,1.326979,-12.381606,-0.071639,-9.484143,-19.671881,-7.643273,1.169064,-0.995787,2.525115,-0.832074,-0.186117,0.429781,0.697103,0.056031,-1.310888,-0.707403,1
-0.181501,0.211196,-5.60369,5.222193,-7.51683,8.117724,-2.756858,-1.574565,-6.330343,2.998419,-4.508167,-7.334377,7.188724,-10.655181,2.59468,-10.242859,-0.191158,-5.504334,-8.697777,-1.934225,1.95875,0.227526,1.242896,0.428408,-0.101184,-0.520199,-0.176938,0.46145,-0.106625,-0.479662,1
-0.180523,-0.610761,-2.855429,2.104942,0.683751,-2.192457,0.085335,-0.259556,0.921933,-0.413131,2.969197,4.068954,1.56818,-0.34367,-1.560243,-1.285674,0.561354,0.143573,-1.232596,-0.353026,-1.029294,1.65613,-0.661942,-0.356486,0.009052,-0.353061,0.177039,0.70401,0.751073,0.016062,0
-0.153556,0.749142,0.024303,0.760239,0.587536,0.177173,0.696594,-0.009951,0.635833,0.169977,-0.163777,-0.286959,0.409039,0.563766,-0.741637,0.377393,-1.227448,0.245657,-0.840694,0.087368,-0.029989,-0.254557,-0.236915,-0.698431,0.392826,0.641934,-1.592551,-1.436585,0.309091,0.292477,0
-0.03549,-0.394349,-2.034305,1.42294,0.717964,-0.128924,0.337524,0.098812,-0.386058,-3.259362,-0.440443,-0.019448,1.274654,1.153822,0.856197,-0.350943,0.071982,0.660729,-0.205266,0.427997,0.39164,-0.956625,2.834823,-1.39437,0.737854,-0.077951,-0.369933,0.024262,0.044328,0.279827,0
0.063714,0.816859,-8.553634,-5.430179,-1.38733,1.149468,-0.180308,0.958292,-0.914912,1.766727,0.19866,-1.291113,0.217109,0.759788,-0.237253,1.061038,1.297036,1.36422,0.183967,-0.277931,-0.418603,-3.274632,-0.675782,0.346292,0.701987,-1.401208,0.44956,0.508576,1.131707,-3.127134,0
0.240883,0.661877,1.831009,0.106763,0.074014,3.797341,-0.184302,0.666874,-0.621536,0.250985,-0.121418,1.384841,-1.62985,-0.75041,-0.800145,-0.106986,-0.433303,1.270857,-0.904672,0.263008,-1.742409,-0.259103,0.223395,0.633835,0.170215,0.694085,-0.201544,0.05472,0.000838,-0.023113,0
1.215593,-0.675576,-24.590245,14.044567,-26.278701,6.320089,-18.224513,-4.609968,-17.681003,16.213627,-3.794093,-8.372753,4.901683,-6.872839,0.769777,-6.826584,-0.054434,-6.084953,-12.375271,-4.810345,0.936742,1.649202,1.777063,-1.804874,-1.140605,0.152234,1.715997,-0.220471,1.434951,0.422492,1
-0.033254,0.302185,-0.378946,0.459364,-1.014724,-1.721667,3.513073,3.188359,0.508798,0.693248,0.997509,-1.421407,0.726491,-2.513618,1.124711,2.027456,-0.460308,-1.006303,0.499279,0.076212,-0.216294,-0.047636,0.122639,0.558076,-0.615917,0.697805,1.591079,-0.066741,-0.141514,-0.151026,0
0.392064,-0.475517,1.170112,0.207369,-0.8931,1.33906,2.267702,3.751775,-0.430004,0.882878,-0.850653,0.726278,-0.296111,-0.245823,0.039395,0.409501,0.749048,1.072567,-1.151845,0.143621,-0.644949,0.051198,-0.120301,-0.629504,-0.029512,0.97509,0.538269,-0.085546,-0.011488,0.025433,0
-0.06553,0.639391,-3.975939,-1.244939,-3.707414,4.544772,4.050676,-3.407679,-5.063118,1.007042,-3.190158,-4.250717,4.182162,-4.563675,1.182503,-6.964972,1.11534,-4.997332,-6.419539,-1.183593,3.569733,2.109403,1.059737,-0.037395,0.348707,-0.162929,0.410531,-0.123612,0.877424,0.667568,1
-0.17186,0.647603,-0.395582,-0.751792,-1.984666,-0.203459,1.903967,-1.430289,-0.076548,-0.99226,0.756307,0.21763,0.253931,-0.075707,-2.215525,1.065262,-0.775503,-0.911031,-0.223768,0.76837,0.477521,-1.027716,1.377515,2.151787,0.189225,0.772943,-0.872443,-0.200612,0.356856,0.032113,1
-0.127847,0.155698,-0.625897,0.83347,1.535782,-0.729818,-0.018058,-0.511546,0.34859,-0.173651,1.929113,-0.995,0.20753,-2.024563,2.286828,0.950635,-0.429706,0.054848,0.109544,-0.072762,-0.40989,-0.157373,-0.33103,-0.485469,-0.007635,-0.087472,-0.292171,-0.388771,-0.713927,-0.493395,0
1.537097,-0.369067,-1.885358,-1.213087,1.31999,-2.191392,-0.25911,0.042283,-0.530068,0.954035,1.352269,-2.219493,0.950648,1.491725,-0.801482,0.158005,-0.719871,-0.811936,0.431141,-0.496959,-0.239535,0.176169,0.227578,0.247402,0.248306,-0.270681,-0.381064,-0.314044,0.028885,-0.090485,0
2.994411,-0.171769,-0.440095,1.137239,-3.22708,3.242293,-2.033998,-1.618415,-3.028013,0.764555,-1.801937,-4.711769,4.663255,-5.171735,-1.62407,-6.713878,0.607986,-3.275207,-6.823831,-1.355309,0.291251,0.895841,0.764187,-0.275578,-0.343572,0.233085,0.606434,-0.315433,0.768291,0.459623,1
-0.144194,0.599953,0.002952,0.749106,0.141228,-0.79277,0.689749,-0.512287,0.846587,0.010089,-0.231384,-0.238491,0.415198,0.560341,-0.301862,0.350257,-0.993994,0.174,-0.730666,-0.175194,0.286409,-0.034078,-0.230712,-0.534363,0.022032,-0.481086,-0.490197,0.151705,0.24332,0.082489,0
-0.167528,0.113628,-15.192064,10.432528,-19.629515,8.046075,-12.838167,-1.875859,-21.359738,-3.71785,-5.969782,-17.141514,5.9024,-13.580147,-0.451407,-8.334763,-2.025145,-10.196334,-17.270985,-7.079096,1.517695,1.657476,-3.474097,1.765446,1.701257,0.381587,-1.413417,-1.023078,-2.634761,-0.463931,1
-0.129244,-0.490613,1.459078,-0.344586,0.306734,-0.809475,-0.72716,-0.762581,-0.448343,-0.222922,-0.907072,0.592381,-0.512251,-0.291128,1.049215,-0.305597,0.728048,1.318112,-0.002021,-1.578683,0.847696,0.123995,-0.167294,-0.558814,0.081521,-0.151118,0.323344,-0.485802,0.011648,0.017305,0
0.496158,-0.465754,-2.523616,-3.343149,2.123735,0.580434,1.852167,-2.276839,-2.350645,0.44952,-0.280895,0.474816,-1.538076,-0.778908,-1.126195,-0.089658,-0.017884,-1.080137,-0.308258,1.949626,-1.773736,0.227209,0.180922,0.035148,0.712973,0.293794,-0.601999,-0.510021,0.119708,0.273174,0
-0.041917,-0.323402,1.109668,0.034167,1.289319,1.277951,-0.653105,0.308299,-0.529272,0.139275,0.64707,-0.292884,-0.297612,1.412929,1.603503,-0.647573,0.255928,-0.289044,-0.060483,-0.706413,-0.580771,-0.062634,-0.016132,0.270938,0.005695,0.128127,0.395704,-0.384942,0.099231,0.038452,0
1.236691,-0.220348,-3.593476,0.781442,-1.822448,0.605761,-1.194656,-0.517195,-1.722523,0.12889,0.014963,-2.856117,1.618262,-3.581375,0.623707,-6.160457,0.494733,-2.543105,-5.301273,-2.192713,-0.094724,-0.478219,0.351792,0.391249,-0.252875,-0.498042,0.010172,0.909929,-1.478767,0.722673,1
4.84854,-0.407742,-1.554216,1.694229,-0.903334,2.425436,-2.899787,0.133028,-0.286226,0.555945,-1.394918,-2.892612,1.962236,-2.385263,0.458337,-3.724543,1.843978,-2.013924,-2.8156,-1.09229,0.139687,-0.032334,0.493436,0.733393,0.20235,0.492054,-0.183791,-0.199917,0.395201,0.027693,1
1.900377,-0.300223,0.80047,-1.105929,1.788385,1.165285,-1.639697,1.016609,-1.204693,0.448837,1.947977,-0.626417,-1.164242,0.955548,0.111474,-1.267091,-1.143423,-0.622431,0.614938,-0.599022,-0.102909,0.15011,0.164344,0.730138,-0.21478,0.209731,0.281855,0.764403,0.049547,0.049971,0
